episode,reward,length,coverage
0,-104.1,500,0.9772727272727273
1,-107.6,500,0.9659090909090909
2,-101.8,500,0.9659090909090909
3,-102.2,500,0.9886363636363636
4,-101.8,500,0.9886363636363636
5,-100.0,500,0.9886363636363636
6,-107.5,500,0.9772727272727273
7,-104.9,500,0.9545454545454546
8,10.3,273,1.0
9,-66.5,451,1.0
10,-112.9,500,0.9545454545454546
11,-105.4,500,0.9886363636363636
12,-100.8,500,0.9886363636363636
13,-104.5,500,0.9772727272727273
14,-108.0,500,0.9659090909090909
15,-102.2,500,0.9886363636363636
16,-131.7,500,0.8636363636363636
17,1.9,289,1.0
18,-24.3,351,1.0
19,-106.0,500,0.9431818181818182
20,-114.3,500,0.8863636363636364
21,-105.6,500,0.9659090909090909
22,-105.2,500,0.9886363636363636
23,-104.8,500,0.9659090909090909
24,-108.1,500,0.9772727272727273
25,-104.9,500,0.9318181818181818
26,-102.3,500,0.9772727272727273
27,-119.4,500,0.9431818181818182
28,-26.7,360,1.0
29,-103.6,500,0.9659090909090909
30,-102.2,500,0.9886363636363636
31,-98.4,500,0.9886363636363636
32,-46.3,389,1.0
33,-106.2,500,0.9659090909090909
34,-105.3,500,0.9545454545454546
35,-99.6,500,0.9886363636363636
36,-103.0,500,0.9659090909090909
37,19.5,249,1.0
38,-109.9,500,0.9772727272727273
39,-105.5,500,0.9772727272727273
40,-104.9,500,0.9545454545454546
41,-97.5,500,0.9772727272727273
42,-36.1,383,1.0
43,-60.5,440,1.0
44,14.1,261,1.0
45,-108.7,500,0.9772727272727273
46,-101.6,500,0.9886363636363636
47,-9.3,318,1.0
48,-104.9,500,0.9772727272727273
49,-69.3,447,1.0
50,-107.2,500,0.9431818181818182
51,-115.4,500,0.875
52,-98.4,500,0.9886363636363636
53,-103.5,500,0.9545454545454546
54,-102.9,500,0.9545454545454546
55,31.5,218,1.0
56,-70.7,445,1.0
57,-102.1,500,0.9772727272727273
58,-31.1,371,1.0
59,-89.7,485,1.0
60,-104.9,500,0.9545454545454546
61,-107.7,500,0.9318181818181818
62,-106.8,500,0.9886363636363636
63,-128.3,500,0.9318181818181818
64,-105.3,500,0.9772727272727273
65,-104.5,500,0.9545454545454546
66,-100.0,500,0.9886363636363636
67,-114.8,500,0.9204545454545454
68,-98.6,500,0.9886363636363636
69,-70.1,465,1.0
70,-100.6,500,0.9886363636363636
71,-109.6,500,0.8977272727272727
72,-102.2,500,0.9886363636363636
73,-47.3,408,1.0
74,-99.4,500,0.9886363636363636
75,-40.1,390,1.0
76,-76.5,476,1.0
77,-108.2,500,0.9659090909090909
78,23.1,239,1.0
79,-48.7,409,1.0
80,-83.1,495,1.0
81,-99.7,500,0.9772727272727273
82,-100.7,500,0.9772727272727273
83,-105.0,500,0.9659090909090909
84,-101.7,500,0.9545454545454546
85,-100.4,500,0.9886363636363636
86,-130.4,500,0.8295454545454546
87,-50.9,420,1.0
88,-104.0,500,0.9431818181818182
89,23.3,240,1.0
90,6.7,278,1.0
91,-104.9,500,0.9772727272727273
