episode,reward,length,coverage
0,2.0,1000,0.9232954545454546
1,18.5,1000,0.9488636363636364
2,16.3,1000,0.9545454545454546
3,29.5,1000,0.9715909090909091
4,29.9,1000,0.9829545454545454
5,22.3,1000,0.9715909090909091
6,30.9,1000,0.9886363636363636
7,24.8,1000,0.9744318181818182
8,9.2,1000,0.9346590909090909
9,17.5,1000,0.9431818181818182
10,24.7,1000,0.9659090909090909
11,12.5,1000,0.9375
12,-13.1,1000,0.8863636363636364
13,2.8,1000,0.9176136363636364
14,27.9,1000,0.9659090909090909
15,-14.8,1000,0.8892045454545454
16,3.8,1000,0.9403409090909091
17,19.0,1000,0.9573863636363636
18,13.0,1000,0.9289772727272727
19,-20.9,1000,0.9545454545454546
20,33.9,1000,0.9886363636363636
21,24.3,1000,0.9715909090909091
22,-21.2,1000,0.9176136363636364
23,-23.0,1000,0.8664772727272727
24,-1.2,1000,0.9744318181818182
25,-7.5,1000,0.9034090909090909
26,15.6,1000,0.9573863636363636
27,16.2,1000,0.9403409090909091
28,25.0,1000,0.9630681818181818
29,28.4,1000,0.9744318181818182
30,20.5,1000,0.9715909090909091
31,-418.0,1000,0.26988636363636365
32,14.2,1000,0.9460227272727273
33,11.8,1000,0.9346590909090909
34,28.1,1000,0.9659090909090909
35,19.6,1000,0.96875
36,14.0,1000,0.9744318181818182
37,30.5,1000,0.9772727272727273
38,-15.9,1000,0.8920454545454546
39,-30.8,1000,0.9176136363636364
40,16.6,1000,0.9573863636363636
41,28.7,1000,0.9772727272727273
42,99.1,896,1.0
43,10.4,1000,0.9460227272727273
44,23.3,1000,0.9659090909090909
45,30.0,1000,0.9744318181818182
46,31.7,1000,0.9715909090909091
47,28.8,1000,0.9857954545454546
48,-83.3,1000,0.8920454545454546
49,15.0,1000,0.9630681818181818
50,-22.7,1000,0.9147727272727273
51,28.9,1000,0.9886363636363636
52,38.9,1000,0.9943181818181818
53,32.4,1000,0.9801136363636364
54,18.7,1000,0.9545454545454546
55,-47.2,1000,0.9460227272727273
56,27.3,1000,0.9659090909090909
57,38.3,1000,0.9886363636363636
58,-4.9,1000,0.9034090909090909
59,75.9,926,1.0
60,11.0,1000,0.96875
61,34.2,1000,0.9971590909090909
62,26.4,1000,0.9801136363636364
63,36.4,1000,0.9971590909090909
64,21.6,1000,0.96875
65,21.7,1000,0.9545454545454546
66,12.9,1000,0.9602272727272727
67,-13.2,1000,0.8778409090909091
68,-73.0,1000,0.84375
69,-6.4,1000,0.9573863636363636
70,16.6,1000,0.9460227272727273
71,30.8,1000,0.9857954545454546
72,21.0,1000,0.9573863636363636
73,37.1,1000,0.9886363636363636
74,35.1,1000,0.9886363636363636
75,29.2,1000,0.9744318181818182
76,23.2,1000,0.9744318181818182
77,16.4,1000,0.9517045454545454
78,30.4,1000,0.9801136363636364
79,-2.7,1000,0.9034090909090909
80,23.7,1000,0.9715909090909091
81,35.3,1000,0.9886363636363636
82,26.4,1000,0.9857954545454546
83,37.5,1000,0.9886363636363636
84,22.0,1000,0.9573863636363636
85,32.6,1000,0.9914772727272727
86,20.7,1000,0.9715909090909091
87,29.6,1000,0.9744318181818182
88,-14.8,1000,0.8778409090909091
89,33.4,1000,0.9857954545454546
90,12.3,1000,0.9431818181818182
91,25.0,1000,0.96875
92,39.3,1000,0.9943181818181818
93,20.3,1000,0.9772727272727273
94,26.9,1000,0.9772727272727273
95,23.1,1000,0.9715909090909091
96,87.9,918,1.0
97,32.8,1000,0.9914772727272727
98,-39.3,1000,0.9204545454545454
99,41.3,1000,0.9943181818181818
100,14.7,1000,0.9829545454545454
101,30.7,1000,0.9715909090909091
102,17.7,1000,0.9715909090909091
103,30.0,1000,0.9914772727272727
104,32.7,1000,0.9829545454545454
105,36.6,1000,0.9914772727272727
106,178.1,698,1.0
107,14.7,1000,0.9772727272727273
108,19.5,1000,0.9829545454545454
109,31.1,1000,0.9886363636363636
110,38.6,1000,0.9914772727272727
111,83.7,928,1.0
112,24.8,1000,0.9744318181818182
113,-19.7,1000,0.9034090909090909
114,30.0,1000,0.9744318181818182
115,29.8,1000,0.9971590909090909
116,34.5,1000,0.9943181818181818
117,25.0,1000,0.96875
118,17.6,1000,0.9460227272727273
119,32.6,1000,0.9801136363636364
120,11.7,1000,0.9545454545454546
121,17.0,1000,0.9460227272727273
122,-7.9,1000,0.8863636363636364
123,28.3,1000,0.9715909090909091
124,-17.6,1000,0.9460227272727273
125,6.1,1000,0.9772727272727273
126,-13.4,1000,0.9517045454545454
127,31.5,1000,0.9943181818181818
128,11.9,1000,0.9431818181818182
129,30.7,1000,0.9715909090909091
130,39.5,1000,0.9943181818181818
131,-35.0,1000,0.9176136363636364
132,20.0,1000,0.9630681818181818
133,20.4,1000,0.96875
134,10.5,1000,0.9318181818181818
135,26.4,1000,0.9801136363636364
136,23.2,1000,0.9630681818181818
137,26.5,1000,0.9659090909090909
138,41.4,1000,0.9971590909090909
139,29.7,1000,0.9829545454545454
140,33.4,1000,0.9914772727272727
141,-45.4,1000,0.8948863636363636
142,9.2,1000,0.9573863636363636
143,21.1,1000,0.9602272727272727
144,-3.9,1000,0.9034090909090909
145,78.5,929,1.0
146,1.9,1000,0.9147727272727273
147,-8.0,1000,0.9232954545454546
148,16.9,1000,0.9545454545454546
149,18.9,1000,0.9715909090909091
150,11.1,1000,0.9602272727272727
151,26.0,1000,0.9857954545454546
152,118.9,837,1.0
153,-77.9,1000,0.8409090909090909
154,21.4,1000,0.9630681818181818
155,30.4,1000,0.9914772727272727
156,24.0,1000,0.9744318181818182
157,4.3,1000,0.9375
158,-6.2,1000,0.9119318181818182
159,21.3,1000,0.9659090909090909
160,20.9,1000,0.9886363636363636
161,11.3,1000,0.9659090909090909
162,-1.5,1000,0.9545454545454546
163,26.4,1000,0.96875
164,-29.9,1000,0.9204545454545454
165,35.6,1000,0.9914772727272727
166,0.9,1000,0.9204545454545454
167,34.7,1000,0.9943181818181818
168,13.2,1000,0.9801136363636364
169,20.8,1000,0.9573863636363636
170,25.7,1000,0.9886363636363636
171,-21.9,1000,0.9204545454545454
172,33.0,1000,0.9744318181818182
173,17.9,1000,0.9431818181818182
174,21.4,1000,0.9573863636363636
175,3.0,1000,0.9630681818181818
176,14.2,1000,0.9517045454545454
177,34.1,1000,0.9886363636363636
178,8.3,1000,0.9659090909090909
179,7.5,1000,0.9715909090909091
180,16.6,1000,0.9460227272727273
181,29.8,1000,0.9857954545454546
182,-61.8,1000,0.8892045454545454
183,32.6,1000,0.9801136363636364
184,32.3,1000,0.9886363636363636
185,13.8,1000,0.96875
186,23.6,1000,0.96875
187,23.8,1000,0.9801136363636364
188,40.7,1000,0.9886363636363636
189,21.5,1000,0.9602272727272727
190,38.8,1000,0.9914772727272727
191,13.1,1000,0.9488636363636364
192,25.0,1000,0.96875
193,64.3,980,1.0
194,40.3,1000,0.9943181818181818
195,34.6,1000,0.9801136363636364
196,29.4,1000,0.9801136363636364
197,39.8,1000,0.9971590909090909
198,3.6,1000,0.9744318181818182
199,36.1,1000,0.9943181818181818
200,33.6,1000,0.9801136363636364
201,29.3,1000,0.9886363636363636
202,29.5,1000,0.9886363636363636
203,42.2,1000,0.9971590909090909
204,12.7,1000,0.9772727272727273
205,-13.7,1000,0.9318181818181818
206,-37.7,1000,0.9204545454545454
207,28.1,1000,0.9886363636363636
208,12.3,1000,0.9545454545454546
209,28.5,1000,0.9772727272727273
210,19.8,1000,0.9744318181818182
211,18.9,1000,0.9659090909090909
212,15.3,1000,0.9602272727272727
213,10.8,1000,0.9630681818181818
214,-114.3,1000,0.8409090909090909
215,31.9,1000,0.9829545454545454
216,-0.0,1000,0.9289772727272727
217,10.9,1000,0.9715909090909091
218,23.7,1000,0.9659090909090909
219,29.8,1000,0.9857954545454546
220,32.8,1000,0.9971590909090909
221,1.4,1000,0.9119318181818182
222,27.2,1000,0.9744318181818182
223,-0.9,1000,0.9375
224,-17.8,1000,0.8892045454545454
225,32.9,1000,0.9829545454545454
226,36.2,1000,0.9914772727272727
227,29.3,1000,0.9829545454545454
228,23.5,1000,0.9715909090909091
229,9.1,1000,0.9545454545454546
230,32.3,1000,0.9772727272727273
231,40.8,1000,0.9971590909090909
232,40.4,1000,0.9914772727272727
233,18.6,1000,0.9630681818181818
234,22.1,1000,0.9602272727272727
235,12.5,1000,0.9829545454545454
236,34.6,1000,0.9914772727272727
237,15.2,1000,0.9403409090909091
238,32.6,1000,0.9857954545454546
239,17.1,1000,0.9488636363636364
240,36.4,1000,0.9857954545454546
241,16.8,1000,0.9744318181818182
242,-13.8,1000,0.9005681818181818
243,22.0,1000,0.9573863636363636
244,28.4,1000,0.9801136363636364
245,10.9,1000,0.9261363636363636
246,-1.4,1000,0.9403409090909091
247,35.8,1000,0.9857954545454546
248,35.1,1000,0.9829545454545454
249,-1.9,1000,0.9261363636363636
250,-6.9,1000,0.9034090909090909
251,6.3,1000,0.9261363636363636
252,5.6,1000,0.9346590909090909
253,-75.8,1000,0.90625
254,34.5,1000,0.9829545454545454
255,-5.6,1000,0.9403409090909091
256,42.8,1000,0.9971590909090909
257,25.1,1000,0.9829545454545454
258,11.4,1000,0.9403409090909091
259,37.6,1000,0.9914772727272727
260,128.1,827,1.0
261,28.3,1000,0.9829545454545454
262,-12.6,1000,0.9403409090909091
263,23.4,1000,0.9857954545454546
264,35.7,1000,0.9829545454545454
265,20.3,1000,0.9545454545454546
266,39.7,1000,0.9943181818181818
267,39.6,1000,0.9971590909090909
268,35.3,1000,0.9886363636363636
269,4.8,1000,0.9460227272727273
270,25.2,1000,0.96875
271,32.4,1000,0.9801136363636364
272,42.1,1000,0.9943181818181818
273,24.6,1000,0.9801136363636364
274,20.3,1000,0.9545454545454546
275,37.8,1000,0.9801136363636364
276,33.0,1000,0.9857954545454546
277,20.3,1000,0.9545454545454546
278,6.7,1000,0.9545454545454546
279,29.8,1000,0.9744318181818182
280,39.0,1000,0.9914772727272727
281,19.8,1000,0.9630681818181818
282,19.1,1000,0.9715909090909091
283,11.1,1000,0.9602272727272727
284,23.8,1000,0.9630681818181818
285,28.5,1000,0.9772727272727273
286,76.7,926,1.0
287,26.4,1000,0.9857954545454546
288,20.0,1000,0.9573863636363636
289,15.9,1000,0.9488636363636364
290,30.2,1000,0.9914772727272727
291,27.6,1000,0.96875
292,15.4,1000,0.9573863636363636
293,41.7,1000,0.9886363636363636
294,36.5,1000,0.9886363636363636
295,13.7,1000,0.9659090909090909
296,23.6,1000,0.9573863636363636
297,17.4,1000,0.9403409090909091
298,40.7,1000,0.9943181818181818
299,20.7,1000,0.9715909090909091
300,140.5,799,1.0
301,-6.4,1000,0.9232954545454546
302,33.9,1000,0.9772727272727273
303,20.7,1000,0.9602272727272727
304,31.9,1000,0.9772727272727273
