episode,reward,length,coverage
0,135.4,100,1.0
1,119.6,144,1.0
2,107.0,170,1.0
3,-47.6,500,0.9886363636363636
4,-46.9,500,0.9886363636363636
5,135.1,101,1.0
6,24.0,470,1.0
7,-45.8,500,0.9886363636363636
8,128.4,121,1.0
9,132.8,108,1.0
10,91.1,247,1.0
11,-47.2,500,0.9772727272727273
12,-50.5,500,0.9545454545454546
13,-46.5,500,0.9886363636363636
14,-58.3,500,0.8977272727272727
15,132.5,107,1.0
16,41.9,412,1.0
17,16.9,490,1.0
18,107.1,194,1.0
19,102.8,202,1.0
20,-50.9,500,0.9431818181818182
21,115.5,161,1.0
22,-56.4,500,0.8977272727272727
23,-53.6,500,0.9204545454545454
24,86.0,230,1.0
25,56.3,365,1.0
26,136.4,96,1.0
27,73.3,260,1.0
28,-45.9,500,0.9886363636363636
29,-53.8,500,0.9204545454545454
30,108.3,168,1.0
31,-46.6,500,0.9886363636363636
32,126.6,129,1.0
33,135.7,98,1.0
34,128.7,116,1.0
35,-52.9,500,0.9318181818181818
36,130.8,112,1.0
37,88.7,254,1.0
38,133.3,105,1.0
39,105.0,200,1.0
40,122.8,141,1.0
41,129.2,120,1.0
42,-50.1,500,0.9545454545454546
43,-46.4,500,0.9886363636363636
44,-49.7,500,0.9545454545454546
45,88.0,255,1.0
46,70.3,316,1.0
47,135.3,100,1.0
48,117.0,150,1.0
49,111.0,160,1.0
50,119.3,150,1.0
51,110.5,182,1.0
52,132.1,110,1.0
53,51.3,381,1.0
54,112.8,170,1.0
55,-50.4,500,0.9772727272727273
56,-47.9,500,0.9886363636363636
57,110.7,181,1.0
58,104.4,202,1.0
59,135.5,100,1.0
60,123.0,141,1.0
61,75.6,298,1.0
62,-47.4,500,0.9772727272727273
63,-45.9,500,0.9886363636363636
64,137.7,93,1.0
65,77.5,292,1.0
66,129.9,113,1.0
67,99.9,218,1.0
68,-46.8,500,0.9886363636363636
69,131.8,108,1.0
70,48.5,390,1.0
71,125.0,130,1.0
72,132.0,112,1.0
73,97.8,225,1.0
74,131.2,112,1.0
75,-51.5,500,0.9886363636363636
76,114.8,152,1.0
77,136.6,96,1.0
78,112.4,166,1.0
79,-45.5,500,0.9886363636363636
80,136.9,95,1.0
81,119.7,150,1.0
82,88.9,253,1.0
83,119.7,146,1.0
84,-53.7,500,0.9659090909090909
85,132.4,110,1.0
86,96.2,232,1.0
87,112.5,177,1.0
88,99.4,200,1.0
89,-46.2,500,0.9886363636363636
90,111.0,179,1.0
91,-48.8,500,0.9659090909090909
92,-46.1,500,0.9886363636363636
93,134.2,103,1.0
94,129.3,119,1.0
95,133.8,105,1.0
96,126.8,128,1.0
97,122.6,140,1.0
98,135.2,100,1.0
99,134.7,102,1.0
100,126.5,128,1.0
101,-46.0,500,0.9886363636363636
102,122.2,140,1.0
103,129.2,115,1.0
104,93.2,236,1.0
105,118.7,155,1.0
106,-47.5,500,0.9886363636363636
107,-46.5,500,0.9886363636363636
108,31.2,447,1.0
109,-45.8,500,0.9886363636363636
110,21.4,478,1.0
111,128.0,124,1.0
112,104.6,193,1.0
113,-46.4,500,0.9886363636363636
114,123.1,139,1.0
115,85.2,225,1.0
116,55.9,360,1.0
117,112.8,175,1.0
118,-46.8,500,0.9886363636363636
119,-46.2,500,0.9886363636363636
120,25.6,464,1.0
121,131.7,113,1.0
122,-52.9,500,0.9318181818181818
123,101.2,195,1.0
124,-300.0,500,0.011363636363636364
125,129.1,119,1.0
126,-46.8,500,0.9886363636363636
127,-46.3,500,0.9886363636363636
128,-56.4,500,0.9090909090909091
129,-48.1,500,0.9772727272727273
130,-46.2,500,0.9886363636363636
131,-48.7,500,0.9659090909090909
132,-48.1,500,0.9659090909090909
133,-46.4,500,0.9886363636363636
134,135.4,100,1.0
135,80.1,285,1.0
136,135.7,99,1.0
137,-47.6,500,0.9772727272727273
138,132.9,108,1.0
139,130.6,112,1.0
140,138.9,90,1.0
141,129.6,117,1.0
142,-46.9,500,0.9886363636363636
143,70.0,319,1.0
144,50.3,331,1.0
145,95.8,222,1.0
146,131.7,109,1.0
147,127.5,122,1.0
148,127.5,122,1.0
149,125.1,135,1.0
150,114.1,168,1.0
151,-47.3,500,0.9886363636363636
152,98.3,224,1.0
153,-47.4,500,0.9772727272727273
154,84.3,227,1.0
155,75.9,297,1.0
156,97.3,221,1.0
157,107.9,191,1.0
158,59.9,348,1.0
159,130.7,116,1.0
160,-46.4,500,0.9886363636363636
161,129.5,118,1.0
162,102.0,212,1.0
163,-45.8,500,0.9886363636363636
164,129.2,119,1.0
165,34.0,419,1.0
166,125.3,135,1.0
167,132.8,107,1.0
168,-48.1,500,0.9772727272727273
169,72.5,305,1.0
170,70.7,313,1.0
171,-49.5,500,0.9659090909090909
172,120.8,144,1.0
173,82.8,262,1.0
174,-46.9,500,0.9772727272727273
175,69.0,268,1.0
176,-48.1,500,0.9886363636363636
177,75.6,264,1.0
178,134.3,102,1.0
179,120.3,144,1.0
180,115.2,168,1.0
181,110.1,162,1.0
182,-54.7,500,0.9204545454545454
183,112.0,176,1.0
184,132.7,106,1.0
185,-46.4,500,0.9886363636363636
186,131.3,112,1.0
187,122.2,143,1.0
188,118.1,158,1.0
189,124.2,127,1.0
190,103.1,196,1.0
191,134.5,103,1.0
192,125.8,131,1.0
193,-51.5,500,0.9772727272727273
194,-48.2,500,0.9772727272727273
195,-46.2,500,0.9886363636363636
196,81.4,262,1.0
197,67.2,319,1.0
198,102.0,186,1.0
199,133.8,105,1.0
200,76.9,283,1.0
201,94.1,207,1.0
202,132.0,108,1.0
203,81.1,280,1.0
204,71.0,303,1.0
205,130.0,113,1.0
206,40.4,390,1.0
207,133.6,105,1.0
208,-63.7,500,0.8409090909090909
209,131.4,113,1.0
210,134.5,102,1.0
211,-45.7,500,0.9886363636363636
212,122.0,142,1.0
213,86.4,262,1.0
214,131.5,114,1.0
215,-56.5,500,0.8977272727272727
216,134.0,104,1.0
217,133.1,107,1.0
218,25.2,466,1.0
219,126.6,123,1.0
220,131.1,110,1.0
221,-45.9,500,0.9886363636363636
222,86.4,257,1.0
223,137.2,94,1.0
224,-49.7,500,0.9886363636363636
225,131.9,110,1.0
226,133.7,105,1.0
227,127.9,124,1.0
228,-49.8,500,0.9886363636363636
229,-46.9,500,0.9886363636363636
230,133.5,105,1.0
231,75.5,298,1.0
232,-46.4,500,0.9886363636363636
233,125.5,132,1.0
234,128.9,117,1.0
235,26.9,457,1.0
236,46.3,396,1.0
237,-46.5,500,0.9886363636363636
238,-48.8,500,0.9886363636363636
239,-62.5,500,0.9545454545454546
240,128.6,120,1.0
241,99.0,215,1.0
242,97.8,215,1.0
243,-46.0,500,0.9886363636363636
244,114.0,153,1.0
245,129.8,117,1.0
246,129.6,119,1.0
247,122.9,142,1.0
248,121.4,145,1.0
249,111.1,174,1.0
250,75.7,299,1.0
251,100.0,216,1.0
252,59.3,347,1.0
253,76.5,294,1.0
254,-45.8,500,0.9886363636363636
255,124.5,130,1.0
256,65.4,331,1.0
257,95.8,233,1.0
258,113.8,172,1.0
259,-50.4,500,0.9886363636363636
260,56.6,342,1.0
261,128.9,121,1.0
262,-54.0,500,0.9545454545454546
263,96.5,198,1.0
264,114.0,166,1.0
265,95.3,199,1.0
266,113.3,156,1.0
267,-53.8,500,0.9204545454545454
268,135.1,101,1.0
269,131.1,110,1.0
270,-47.9,500,0.9886363636363636
271,112.9,159,1.0
272,129.3,117,1.0
273,85.7,225,1.0
274,-48.5,500,0.9659090909090909
275,30.5,449,1.0
276,-57.4,500,0.8863636363636364
