episode,reward,length,coverage
0,134.119855,105,1.0
1,131.522329,110,1.0
2,127.835057,122,1.0
3,128.8393,121,1.0
4,127.644957,124,1.0
5,127.548846,125,1.0
6,51.450352,382,1.0
7,132.220915,110,1.0
8,129.723744,116,1.0
9,129.728693,117,1.0
10,-46.657872,500,0.9886363636363636
11,126.147432,126,1.0
12,132.619855,109,1.0
13,126.047785,126,1.0
14,133.11844,106,1.0
15,127.053089,129,1.0
16,125.178898,132,1.0
17,128.823037,117,1.0
18,120.12981,151,1.0
19,128.333643,120,1.0
20,103.937346,203,1.0
21,-47.23383,500,0.9886363636363636
22,132.019501,109,1.0
23,127.748846,124,1.0
24,116.975716,150,1.0
25,124.036825,132,1.0
26,120.67607,146,1.0
27,126.544603,127,1.0
28,129.53435,119,1.0
29,129.73435,118,1.0
30,-45.88262,500,0.9886363636363636
31,118.417082,156,1.0
32,120.011425,150,1.0
33,132.518794,108,1.0
34,-47.663528,500,0.9772727272727273
35,124.575009,134,1.0
36,132.926219,109,1.0
37,125.760513,130,1.0
38,110.526274,167,1.0
39,126.748492,126,1.0
40,132.020562,111,1.0
41,-47.236698,500,0.9886363636363636
42,86.570878,228,1.0
43,127.164402,127,1.0
44,128.243896,122,1.0
45,112.237234,177,1.0
46,126.257331,130,1.0
47,129.334704,119,1.0
48,128.238593,121,1.0
49,125.74531,128,1.0
50,132.42834,110,1.0
51,127.747785,124,1.0
52,127.152735,125,1.0
53,127.042836,122,1.0
54,127.549553,123,1.0
55,131.126926,114,1.0
56,128.437532,121,1.0
57,129.930108,116,1.0
58,-47.079438,500,0.9886363636363636
59,129.841068,118,1.0
60,126.257685,126,1.0
61,133.41844,106,1.0
62,-47.840194,500,0.9772727272727273
63,127.137179,125,1.0
64,129.042836,120,1.0
65,126.14531,124,1.0
66,131.630108,114,1.0
67,-45.832062,500,0.9886363636363636
68,126.05026,129,1.0
69,129.628693,115,1.0
70,-46.868478,500,0.9886363636363636
71,125.945664,129,1.0
72,125.262988,132,1.0
73,127.343543,125,1.0
74,-46.586156,500,0.9886363636363636
75,121.98208,140,1.0
76,126.640361,126,1.0
77,129.833643,118,1.0
78,130.830108,113,1.0
79,-45.763528,500,0.9886363636363636
80,129.130815,120,1.0
81,129.833997,118,1.0
82,-60.822612,500,0.8522727272727273
83,128.737886,121,1.0
84,88.941942,256,1.0
85,128.339654,124,1.0
86,-49.962114,500,0.9659090909090909
87,101.270524,215,1.0
88,128.843189,121,1.0
89,129.942128,118,1.0
90,128.73435,121,1.0
91,105.506884,198,1.0
92,130.72834,112,1.0
93,131.825158,112,1.0
94,126.344957,127,1.0
95,132.215258,108,1.0
96,131.925511,111,1.0
97,120.410718,148,1.0
98,133.021976,107,1.0
99,-46.249386,500,0.9886363636363636
100,130.531875,117,1.0
101,104.788853,200,1.0
102,133.120915,106,1.0
103,128.052735,124,1.0
104,125.475716,133,1.0
105,132.124097,110,1.0
106,130.424451,115,1.0
107,128.247785,121,1.0
108,131.025511,112,1.0
109,108.136174,172,1.0
110,130.341421,117,1.0
111,126.559453,128,1.0
112,126.848139,127,1.0
113,133.714905,104,1.0
114,127.945664,123,1.0
115,124.775716,135,1.0
116,126.448492,128,1.0
117,124.055917,132,1.0
118,132.122683,111,1.0
119,130.528693,115,1.0
120,132.824804,110,1.0
121,132.724451,110,1.0
122,128.047432,122,1.0
123,127.542482,124,1.0
124,130.231168,115,1.0
125,-45.9607,500,0.9886363636363636
126,131.428693,114,1.0
127,116.628042,161,1.0
128,131.135765,113,1.0
129,-47.767771,500,0.9886363636363636
130,-300.0,500,0.011363636363636364
131,134.115258,104,1.0
132,124.560513,135,1.0
133,123.48703,139,1.0
134,-46.698014,500,0.9659090909090909
135,-45.838073,500,0.9886363636363636
136,125.665817,131,1.0
137,133.419501,106,1.0
138,-45.067513,500,0.9886363636363636
139,129.725511,115,1.0
140,127.542482,123,1.0
141,127.352382,124,1.0
142,127.34425,124,1.0
143,130.052735,118,1.0
144,128.946371,122,1.0
145,129.737886,120,1.0
146,127.747785,124,1.0
147,128.944603,121,1.0
148,108.064514,189,1.0
149,125.872888,132,1.0
150,131.439654,114,1.0
151,132.218794,109,1.0
152,133.815258,104,1.0
153,-47.559993,500,0.9886363636363636
154,133.024097,108,1.0
155,133.219147,107,1.0
156,128.940714,121,1.0
157,135.113844,101,1.0
158,125.270766,130,1.0
159,124.923799,136,1.0
160,131.920562,111,1.0
161,14.216522,497,1.0
162,127.351321,125,1.0
163,134.514905,103,1.0
164,127.048846,128,1.0
165,123.63329,130,1.0
166,130.836472,114,1.0
167,126.154503,131,1.0
168,129.729401,116,1.0
169,133.525511,106,1.0
170,132.818087,106,1.0
171,131.231875,115,1.0
172,-46.470599,500,0.9886363636363636
173,130.627279,113,1.0
174,126.77112,128,1.0
175,131.932583,112,1.0
176,130.927986,112,1.0
177,131.131522,115,1.0
178,126.751321,128,1.0
179,110.720971,172,1.0
180,128.227986,120,1.0
181,132.120915,110,1.0
182,128.531875,118,1.0
183,130.346725,116,1.0
184,124.19304,137,1.0
185,121.414607,147,1.0
186,-45.713622,500,0.9886363636363636
187,133.01844,108,1.0
188,127.840714,124,1.0
189,128.635057,119,1.0
190,-50.055492,500,0.9545454545454546
191,-46.893525,500,0.9886363636363636
192,131.824097,110,1.0
193,100.622441,214,1.0
194,126.449907,125,1.0
195,127.736118,123,1.0
196,131.431875,112,1.0
197,133.121976,106,1.0
198,-54.163119,500,0.9204545454545454
199,131.122329,112,1.0
200,127.358392,125,1.0
201,132.324451,109,1.0
202,130.730815,116,1.0
203,127.752028,125,1.0
204,130.427986,114,1.0
205,127.946371,124,1.0
206,134.315966,103,1.0
