episode,reward,length,coverage
0,-26.4,1000,0.84375
1,-66.5,1000,0.7613636363636364
2,-1.4,1000,0.8948863636363636
3,-34.1,1000,0.8238636363636364
4,-19.6,1000,0.8551136363636364
5,-1.0,1000,0.8948863636363636
6,-17.4,1000,0.8607954545454546
7,-37.7,1000,0.8181818181818182
8,-7.9,1000,0.8863636363636364
9,-64.3,1000,0.7670454545454546
10,-16.3,1000,0.8636363636363636
11,-20.4,1000,0.8551136363636364
12,-20.3,1000,0.8636363636363636
13,-37.5,1000,0.8238636363636364
14,-7.1,1000,0.8863636363636364
15,13.2,1000,0.9289772727272727
16,-28.6,1000,0.8380681818181818
17,5.9,1000,0.9261363636363636
18,-42.5,1000,0.8125
19,12.7,1000,0.9375
20,-27.7,1000,0.8465909090909091
21,-36.3,1000,0.8352272727272727
22,-59.1,1000,0.7670454545454546
23,-25.4,1000,0.84375
24,-58.4,1000,0.7755681818181818
25,-12.3,1000,0.875
26,-21.1,1000,0.8636363636363636
27,-6.9,1000,0.9034090909090909
28,-54.2,1000,0.78125
29,-39.0,1000,0.8096590909090909
30,-32.4,1000,0.8323863636363636
31,19.2,1000,0.9460227272727273
32,-5.7,1000,0.9090909090909091
33,5.2,1000,0.9119318181818182
34,-73.2,1000,0.7414772727272727
35,-71.2,1000,0.7528409090909091
36,-7.6,1000,0.8892045454545454
37,-24.3,1000,0.8636363636363636
38,-116.3,1000,0.6590909090909091
39,-114.5,1000,0.6647727272727273
40,-87.0,1000,0.71875
41,-35.3,1000,0.8352272727272727
42,-46.0,1000,0.8210227272727273
43,-2.1,1000,0.9034090909090909
44,-27.1,1000,0.8465909090909091
45,-63.8,1000,0.7642045454545454
46,-24.5,1000,0.9602272727272727
47,23.7,1000,0.9545454545454546
48,3.5,1000,0.9204545454545454
49,17.2,1000,0.9517045454545454
50,10.3,1000,0.9318181818181818
51,-56.2,1000,0.7755681818181818
52,-32.0,1000,0.9289772727272727
53,28.4,1000,0.9744318181818182
54,5.1,1000,0.9147727272727273
55,-1.1,1000,0.9090909090909091
56,-19.7,1000,0.8806818181818182
57,-8.2,1000,0.8948863636363636
58,-35.0,1000,0.8323863636363636
59,-98.5,1000,0.6875
60,-35.2,1000,0.8267045454545454
61,-72.3,1000,0.7443181818181818
62,-12.0,1000,0.8778409090909091
63,-25.8,1000,0.8721590909090909
64,9.0,1000,0.9232954545454546
65,-11.2,1000,0.8835227272727273
66,-25.5,1000,0.8579545454545454
67,-12.4,1000,0.8835227272727273
68,-19.2,1000,0.8551136363636364
69,-70.9,1000,0.7443181818181818
70,-85.7,1000,0.7272727272727273
71,-19.1,1000,0.8579545454545454
72,-91.1,1000,0.7045454545454546
73,-47.4,1000,0.7982954545454546
74,-10.1,1000,0.8863636363636364
75,-42.6,1000,0.8039772727272727
76,1.5,1000,0.9034090909090909
77,-48.8,1000,0.7926136363636364
78,-32.3,1000,0.8295454545454546
79,-32.4,1000,0.84375
80,-67.4,1000,0.7585227272727273
81,-86.4,1000,0.7073863636363636
82,14.9,1000,0.9318181818181818
83,-35.9,1000,0.8181818181818182
84,-142.5,1000,0.5909090909090909
85,-103.3,1000,0.6761363636363636
86,-113.1,1000,0.6590909090909091
87,-75.9,1000,0.7386363636363636
88,-102.2,1000,0.7357954545454546
89,-23.6,1000,0.8551136363636364
90,3.1,1000,0.9147727272727273
91,-25.8,1000,0.8551136363636364
92,-7.4,1000,0.8892045454545454
93,-6.6,1000,0.9005681818181818
94,-51.3,1000,0.7897727272727273
95,-99.0,1000,0.6846590909090909
96,-3.0,1000,0.90625
97,0.2,1000,0.9005681818181818
98,-79.9,1000,0.7443181818181818
99,-0.9,1000,0.9147727272727273
100,-217.2,1000,0.46875
