episode,reward,length,coverage
0,-97.512687,1000,0.7357954545454546
1,4.657369,1000,0.9602272727272727
2,24.062898,1000,0.9829545454545454
3,20.421361,1000,0.9659090909090909
4,4.077983,1000,0.9318181818181818
5,21.918722,1000,0.9630681818181818
6,25.68819,1000,0.9801136363636364
7,-16.912426,1000,0.9261363636363636
8,-35.716838,1000,0.8494318181818182
9,25.646469,1000,0.9659090909090909
10,-30.666199,1000,0.8977272727272727
11,-2.236256,1000,0.9488636363636364
12,-97.802395,1000,0.7698863636363636
13,-85.370202,1000,0.7840909090909091
14,-336.380349,1000,0.3210227272727273
15,1.387793,1000,0.9630681818181818
16,0.084875,1000,0.9289772727272727
17,8.967517,1000,0.9375
18,-1.298276,1000,0.9517045454545454
19,18.472355,1000,0.9630681818181818
20,-50.570009,1000,0.8551136363636364
21,-1.701466,1000,0.9403409090909091
22,-22.865003,1000,0.9346590909090909
23,8.631057,1000,0.9460227272727273
24,2.03246,1000,0.9403409090909091
25,11.107656,1000,0.96875
26,7.467656,1000,0.9460227272727273
27,-9.816094,1000,0.9318181818181818
28,6.762188,1000,0.9659090909090909
29,-49.925264,1000,0.8465909090909091
30,-41.396361,1000,0.8551136363636364
31,2.273563,1000,0.9346590909090909
32,-40.237972,1000,0.9147727272727273
33,-83.113682,1000,0.7897727272727273
34,-26.030869,1000,0.9119318181818182
35,-54.607364,1000,0.90625
36,-150.441145,1000,0.6931818181818182
37,23.683889,1000,0.9857954545454546
38,-353.258085,1000,0.3977272727272727
39,-384.95619,1000,0.32954545454545453
40,-295.51698,1000,0.48579545454545453
41,-18.806068,1000,0.9005681818181818
42,-0.887156,1000,0.9630681818181818
43,-4.038594,1000,0.9488636363636364
44,0.493344,1000,0.9659090909090909
45,-20.640764,1000,0.9261363636363636
46,18.664099,1000,0.96875
47,10.242091,1000,0.9573863636363636
48,8.373006,1000,0.9545454545454546
49,-282.828594,1000,0.5795454545454546
50,-126.324264,1000,0.75
51,-444.56752,1000,0.19602272727272727
52,-34.497222,1000,0.8693181818181818
53,-74.625665,1000,0.7869318181818182
54,13.338412,1000,0.9659090909090909
55,-5.842517,1000,0.9488636363636364
56,-6.92308,1000,0.9460227272727273
57,-34.628227,1000,0.84375
58,-82.160602,1000,0.8920454545454546
59,11.898949,1000,0.9630681818181818
60,-32.008429,1000,0.8977272727272727
61,-1.245756,1000,0.9715909090909091
62,12.262798,1000,0.9460227272727273
63,1.198134,1000,0.9715909090909091
64,-0.839832,1000,0.9545454545454546
65,-3.52296,1000,0.9460227272727273
66,9.069764,1000,0.9460227272727273
67,-3.120247,1000,0.9460227272727273
68,-46.778659,1000,0.9090909090909091
69,-90.749295,1000,0.84375
70,-222.217063,1000,0.6306818181818182
71,-33.743074,1000,0.90625
72,-223.303983,1000,0.6448863636363636
73,-190.169085,1000,0.7272727272727273
74,-0.913781,1000,0.9232954545454546
75,-55.190537,1000,0.8551136363636364
76,21.692955,1000,0.9630681818181818
77,-24.136545,1000,0.8948863636363636
78,-6.318707,1000,0.9289772727272727
79,-47.840918,1000,0.8522727272727273
80,2.96625,1000,0.9318181818181818
81,-493.10025,1000,0.11363636363636363
82,-30.138156,1000,0.8892045454545454
83,-28.175423,1000,0.9232954545454546
84,-57.664358,1000,0.8664772727272727
85,-23.167713,1000,0.9261363636363636
86,14.025009,1000,0.9460227272727273
87,-14.572716,1000,0.9346590909090909
88,-66.979577,1000,0.8323863636363636
89,-3.975642,1000,0.9517045454545454
90,-17.401176,1000,0.90625
91,8.846668,1000,0.96875
92,-437.79646,1000,0.1846590909090909
93,-29.472724,1000,0.90625
94,-249.059276,1000,0.5994318181818182
95,-8.953662,1000,0.9261363636363636
96,-53.225034,1000,0.9034090909090909
97,-44.608966,1000,0.9090909090909091
98,-0.150705,1000,0.9488636363636364
99,7.678966,1000,0.9460227272727273
100,-83.611222,1000,0.8096590909090909
101,-5.722315,1000,0.9232954545454546
102,17.690213,1000,0.9744318181818182
103,-194.938185,1000,0.6988636363636364
104,-56.084318,1000,0.8522727272727273
105,-21.48529,1000,0.9005681818181818
106,-55.161977,1000,0.8409090909090909
107,6.637355,1000,0.9517045454545454
108,-1.673787,1000,0.9460227272727273
109,4.003287,1000,0.9545454545454546
110,-64.809756,1000,0.875
111,-22.234741,1000,0.9090909090909091
112,-2.196327,1000,0.9431818181818182
113,-91.038392,1000,0.7784090909090909
114,-113.479449,1000,0.7386363636363636
115,-1.413781,1000,0.9545454545454546
116,11.698597,1000,0.96875
117,10.276307,1000,0.9573863636363636
118,5.670026,1000,0.9460227272727273
119,10.567696,1000,0.9659090909090909
120,3.906349,1000,0.9289772727272727
121,-51.238034,1000,0.8295454545454546
122,-13.118912,1000,0.9289772727272727
123,-116.524963,1000,0.7159090909090909
