episode,reward,length,coverage
0,29.121295,234,1.0
1,-52.646886,416,1.0
2,-99.658909,500,0.9886363636363636
3,-104.151273,500,0.9545454545454546
4,-101.260705,500,0.9659090909090909
5,-97.872545,500,0.9659090909090909
6,-199.754795,500,0.6590909090909091
7,-98.460159,500,0.9659090909090909
8,-99.241239,500,0.9886363636363636
9,70.21633,134,1.0
10,-103.045284,500,0.9886363636363636
11,-104.224239,500,0.9886363636363636
12,-104.633432,500,0.9886363636363636
13,-100.720739,500,0.9545454545454546
14,-95.651318,500,0.9886363636363636
15,-99.240773,500,0.9886363636363636
16,-100.837773,500,0.9886363636363636
17,52.192841,171,1.0
18,-101.256545,500,0.9659090909090909
19,-110.837716,500,0.9886363636363636
20,-97.076159,500,0.9659090909090909
21,-95.423318,500,0.9886363636363636
22,46.377375,179,1.0
23,14.101898,269,1.0
24,-97.075841,500,0.9659090909090909
25,-98.359057,500,0.9772727272727273
26,-100.7685,500,0.9545454545454546
27,-126.769614,500,0.9545454545454546
28,-98.262057,500,0.9886363636363636
29,-105.66258,500,0.9204545454545454
30,-105.809455,500,0.9886363636363636
31,-98.161148,500,0.9772727272727273
32,-103.784239,500,0.9318181818181818
33,0.458943,307,1.0
34,-103.255182,500,0.9886363636363636
35,-103.749773,500,0.9545454545454546
36,-128.881295,500,0.9431818181818182
37,-2.727966,295,1.0
38,-107.335386,500,0.9772727272727273
39,-101.926761,500,0.9772727272727273
40,-36.421511,387,1.0
41,-23.2305,303,1.0
42,-99.056568,500,0.9886363636363636
43,-101.961761,500,0.9772727272727273
44,-49.653148,415,1.0
45,-108.971886,500,0.9318181818181818
46,0.261523,302,1.0
47,20.510864,250,1.0
48,65.816727,144,1.0
49,-100.057545,500,0.9886363636363636
50,-99.673364,500,0.9659090909090909
51,-101.443466,500,0.9886363636363636
52,-102.652523,500,0.9886363636363636
53,-103.659636,500,0.9659090909090909
54,-111.681557,500,0.9431818181818182
55,-105.273489,500,0.9659090909090909
56,-120.975568,500,0.9545454545454546
57,-142.27867,500,0.9545454545454546
58,-105.879466,500,0.9659090909090909
59,-111.242102,500,0.9886363636363636
60,-272.595784,500,0.22727272727272727
61,-215.993989,500,0.5909090909090909
62,-105.811432,500,0.9090909090909091
63,-105.872989,500,0.9659090909090909
64,54.174023,172,1.0
65,-98.564943,500,0.9772727272727273
66,-99.366295,500,0.9772727272727273
67,-100.852773,500,0.9886363636363636
68,-112.26017,500,0.9886363636363636
69,-103.357943,500,0.9772727272727273
70,-110.633193,500,0.9659090909090909
71,-105.457148,500,0.9659090909090909
72,-99.854943,500,0.9886363636363636
73,-2.143045,307,1.0
74,-29.603614,366,1.0
75,-115.07375,500,0.9659090909090909
76,-26.993239,360,1.0
77,-221.123693,500,0.36363636363636365
78,-112.172534,500,0.9772727272727273
79,-210.354989,500,0.48863636363636365
80,-191.679239,500,0.625
81,35.540352,209,1.0
82,-116.962841,500,0.9772727272727273
83,-114.458386,500,0.9659090909090909
84,-137.294955,500,0.9431818181818182
85,-108.759739,500,0.9772727272727273
86,-106.652398,500,0.9886363636363636
87,72.212102,125,1.0
88,-102.969682,500,0.9772727272727273
89,-117.59592,500,0.9886363636363636
90,6.272932,277,1.0
91,-35.017364,374,1.0
92,-115.647398,500,0.9886363636363636
93,41.949534,193,1.0
94,-123.406784,500,0.9090909090909091
95,-115.016614,500,0.9886363636363636
96,-125.963648,500,0.9772727272727273
97,21.107057,247,1.0
98,38.559591,194,1.0
99,39.953886,197,1.0
100,-104.26983,500,0.9659090909090909
101,-112.734,500,0.9772727272727273
102,51.568716,175,1.0
103,-104.96867,500,0.9772727272727273
104,-123.177466,500,0.9545454545454546
105,43.164159,190,1.0
106,-123.768102,500,0.9772727272727273
107,69.013307,137,1.0
108,-106.852102,500,0.9886363636363636
109,59.389977,160,1.0
110,-108.8515,500,0.9886363636363636
111,-104.163659,500,0.9772727272727273
112,-112.754693,500,0.9772727272727273
113,-102.654591,500,0.9886363636363636
114,-102.967011,500,0.9772727272727273
115,25.90733,238,1.0
116,-32.000352,358,1.0
117,58.784193,159,1.0
118,-305.005682,500,0.011363636363636364
119,-117.36642,500,0.9772727272727273
120,-111.969602,500,0.9772727272727273
121,-110.154864,500,0.9772727272727273
122,9.909909,268,1.0
123,-111.650489,500,0.9886363636363636
124,27.5235,224,1.0
125,19.700011,250,1.0
126,-124.307205,500,0.9431818181818182
127,-111.167477,500,0.9772727272727273
128,22.313227,236,1.0
129,-142.281989,500,0.9659090909090909
130,-114.463148,500,0.9886363636363636
131,42.550295,199,1.0
132,-99.572091,500,0.9772727272727273
133,-85.71733,469,1.0
134,-113.058307,500,0.9886363636363636
135,-118.256114,500,0.9886363636363636
136,-107.263205,500,0.9886363636363636
137,66.997784,139,1.0
138,-0.739886,287,1.0
139,-108.650398,500,0.9886363636363636
140,-116.169625,500,0.9545454545454546
141,56.778818,161,1.0
142,-107.96542,500,0.9772727272727273
143,-131.973341,500,0.9886363636363636
144,-55.230466,414,1.0
145,9.683557,278,1.0
146,44.97467,185,1.0
147,-76.496977,465,1.0
148,-138.256932,500,0.9886363636363636
149,-5.11875,291,1.0
150,-106.856693,500,0.9886363636363636
151,-137.06225,500,0.9886363636363636
152,55.379352,162,1.0
153,-58.461091,412,1.0
154,-117.364557,500,0.9772727272727273
155,-103.251011,500,0.9886363636363636
156,-123.38475,500,0.9545454545454546
157,38.94642,205,1.0
158,-122.150341,500,0.9772727272727273
159,-107.581148,500,0.9545454545454546
160,-24.400602,342,1.0
161,-126.87308,500,0.9431818181818182
162,-106.549364,500,0.9772727272727273
163,-104.175114,500,0.9772727272727273
164,51.384693,171,1.0
165,-106.368239,500,0.9772727272727273
166,60.596023,153,1.0
167,30.12,222,1.0
168,-110.507102,500,0.9204545454545454
169,-160.791523,500,0.7613636363636364
170,-107.654591,500,0.9886363636363636
171,-109.562795,500,0.9545454545454546
172,-104.169432,500,0.9772727272727273
173,-111.660068,500,0.9886363636363636
174,-108.971841,500,0.9772727272727273
175,-126.151955,500,0.9772727272727273
176,60.592193,154,1.0
177,29.735568,226,1.0
178,-126.690761,500,0.9204545454545454
179,36.336057,212,1.0
180,-106.249477,500,0.9886363636363636
181,-112.359989,500,0.9772727272727273
182,1.668966,288,1.0
183,-128.984682,500,0.9545454545454546
184,-128.210511,500,0.9090909090909091
185,51.18208,177,1.0
186,16.506193,258,1.0
