episode,reward,length,coverage
0,29.041955,23,1.0
1,29.042455,23,1.0
2,25.636364,30,1.0
3,23.232091,36,1.0
4,28.641091,24,1.0
5,29.442409,22,1.0
6,29.843091,21,1.0
7,27.839091,26,1.0
8,29.042182,23,1.0
9,29.442864,22,1.0
10,-0.227727,96,1.0
11,29.041227,23,1.0
12,27.840591,25,1.0
13,-71.615318,200,0.9545454545454546
14,29.042591,23,1.0
15,-59.273091,200,0.9545454545454546
16,28.240318,25,1.0
17,27.438045,27,1.0
18,28.640364,24,1.0
19,29.041864,23,1.0
20,28.240318,25,1.0
21,26.635818,29,1.0
22,27.839455,26,1.0
23,28.640955,24,1.0
24,27.639182,26,1.0
25,-58.672955,200,0.9545454545454546
26,28.2395,25,1.0
27,29.442409,22,1.0
28,28.642091,24,1.0
29,27.839364,26,1.0
30,24.230409,35,1.0
31,26.0355,30,1.0
32,-65.758864,200,0.7272727272727273
33,27.839045,26,1.0
34,-60.872364,200,0.9545454545454546
35,-14.250045,124,1.0
36,6.999818,77,1.0
37,27.838864,26,1.0
38,16.415227,52,1.0
39,27.439045,27,1.0
40,18.222682,50,1.0
41,27.839091,26,1.0
42,-61.272955,200,0.9545454545454546
43,29.042,23,1.0
44,29.042045,23,1.0
45,26.035409,30,1.0
46,20.627227,41,1.0
47,-2.212409,97,1.0
48,24.831818,33,1.0
49,21.022864,43,1.0
50,28.640636,24,1.0
51,27.64,26,1.0
52,29.4425,22,1.0
53,-16.062545,132,1.0
54,27.438091,27,1.0
55,28.239818,25,1.0
56,29.041818,23,1.0
57,27.8395,26,1.0
58,22.027727,40,1.0
59,19.023545,44,1.0
60,28.641318,24,1.0
61,27.439091,27,1.0
62,27.038091,28,1.0
63,23.632955,34,1.0
64,26.836818,28,1.0
65,29.843091,21,1.0
66,-64.947455,200,0.8636363636363636
67,28.239727,25,1.0
68,29.042727,23,1.0
69,29.442273,22,1.0
70,0.609682,72,1.0
71,29.442182,22,1.0
72,1.594545,77,1.0
73,28.239636,25,1.0
74,29.442955,22,1.0
75,27.439,27,1.0
76,29.0415,23,1.0
77,26.237227,30,1.0
78,29.442182,22,1.0
79,27.838864,26,1.0
80,16.814318,52,1.0
81,9.632864,56,1.0
82,28.642045,24,1.0
83,-62.671955,200,0.9545454545454546
84,-67.671909,200,0.9545454545454546
85,29.442273,22,1.0
86,16.012955,53,1.0
87,29.442409,22,1.0
88,6.599,68,1.0
89,24.431182,34,1.0
90,26.636455,29,1.0
91,27.440091,27,1.0
92,-15.783091,99,1.0
93,29.041955,23,1.0
94,-3.818591,87,1.0
95,24.634045,33,1.0
96,28.441955,24,1.0
97,27.238773,27,1.0
98,27.438591,27,1.0
99,27.8385,26,1.0
100,29.041909,23,1.0
101,28.640227,24,1.0
102,26.635955,29,1.0
103,28.640636,24,1.0
104,29.042318,23,1.0
105,27.037409,28,1.0
106,28.641636,24,1.0
107,26.638045,29,1.0
108,15.814864,53,1.0
109,-63.272773,200,0.9545454545454546
110,29.041364,23,1.0
111,28.240045,25,1.0
112,26.235,30,1.0
113,28.239682,25,1.0
114,27.438182,27,1.0
115,27.839727,26,1.0
116,28.640682,24,1.0
117,19.018955,47,1.0
118,29.041773,23,1.0
119,-66.621636,200,0.7727272727272727
120,29.442136,22,1.0
121,29.843091,21,1.0
122,24.031682,34,1.0
123,28.441045,24,1.0
124,26.236364,30,1.0
125,27.838955,26,1.0
126,27.839273,26,1.0
127,16.814455,51,1.0
128,29.042182,23,1.0
129,25.634318,31,1.0
130,29.042136,23,1.0
131,27.438727,27,1.0
132,-49.403727,168,1.0
