episode,reward,length,coverage
0,343.465165,475,1.0
1,360.760513,418,1.0
2,354.86016,436,1.0
3,-24.927996,1500,0.9971590909090909
4,357.784201,428,1.0
5,339.14024,492,1.0
6,350.092333,451,1.0
7,354.19357,442,1.0
8,-26.621809,1500,0.9971590909090909
9,328.895924,523,1.0
10,356.568645,434,1.0
11,354.073771,442,1.0
12,352.976423,443,1.0
13,359.859983,419,1.0
14,354.096222,442,1.0
15,336.461276,501,1.0
16,351.473418,449,1.0
17,-24.445265,1500,0.9971590909090909
18,86.335018,1338,1.0
19,351.887737,444,1.0
20,361.363165,417,1.0
21,350.781373,448,1.0
22,-27.515727,1500,0.9886363636363636
23,-26.673317,1500,0.9914772727272727
24,-26.767594,1500,0.9971590909090909
25,351.004354,445,1.0
26,-27.066037,1500,0.9857954545454546
27,-24.946735,1500,0.9971590909090909
28,354.178721,439,1.0
29,352.593217,447,1.0
30,-26.342204,1500,0.9943181818181818
31,336.76163,499,1.0
32,339.439179,481,1.0
33,352.964579,445,1.0
34,355.31991,435,1.0
35,331.497748,517,1.0
36,348.488621,453,1.0
37,352.694278,446,1.0
38,-36.012156,1500,0.96875
39,353.879075,438,1.0
40,346.440416,468,1.0
41,335.523678,488,1.0
42,335.471706,496,1.0
43,349.398167,457,1.0
44,333.95815,510,1.0
45,348.871473,451,1.0
46,-25.424284,1500,0.9971590909090909
47,-24.41244,1500,0.9971590909090909
48,338.398874,482,1.0
49,342.408773,479,1.0
50,346.501702,466,1.0
51,347.299581,463,1.0
52,347.342184,466,1.0
53,360.150437,422,1.0
54,-25.031532,1500,0.9971590909090909
55,355.472004,434,1.0
56,345.425567,464,1.0
57,343.606652,475,1.0
58,357.76069,426,1.0
59,-26.884589,1500,0.9857954545454546
60,-26.927996,1500,0.9943181818181818
61,347.102409,461,1.0
62,352.595869,444,1.0
63,-24.531709,1500,0.9971590909090909
64,351.789328,449,1.0
65,349.908066,455,1.0
66,363.441245,410,1.0
67,-25.191403,1500,0.9971590909090909
68,348.207359,457,1.0
69,353.359806,441,1.0
70,361.139123,417,1.0
71,340.625921,482,1.0
72,-25.320339,1500,0.9971590909090909
73,324.793626,539,1.0
74,357.052205,430,1.0
75,-26.548556,1500,0.9857954545454546
76,354.194808,440,1.0
77,351.766347,443,1.0
78,352.295869,448,1.0
79,353.881903,433,1.0
80,-24.182741,1500,0.9971590909090909
81,359.974655,424,1.0
82,-25.142315,1500,0.9971590909090909
83,328.946603,521,1.0
84,357.174832,430,1.0
85,335.362867,505,1.0
86,356.578191,432,1.0
87,355.674655,431,1.0
88,-26.209965,1500,0.9971590909090909
89,357.46016,428,1.0
90,361.278544,416,1.0
91,344.638649,472,1.0
92,-25.334007,1500,0.9971590909090909
93,-26.396828,1500,0.9971590909090909
94,343.852437,474,1.0
95,355.842305,433,1.0
96,352.266877,447,1.0
97,-24.887691,1500,0.9971590909090909
98,356.458745,429,1.0
99,367.717557,392,1.0
100,346.823446,464,1.0
101,349.57607,453,1.0
102,359.944427,418,1.0
103,-26.199535,1500,0.9943181818181818
104,347.801525,453,1.0
105,354.479782,441,1.0
106,-25.623223,1500,0.9971590909090909
107,323.781782,541,1.0
108,-24.565826,1500,0.9971590909090909
109,349.010364,453,1.0
110,347.28261,463,1.0
111,-24.845144,1500,0.9971590909090909
112,254.827492,772,1.0
113,146.387763,1137,1.0
114,349.719733,452,1.0
115,348.400642,457,1.0
116,-26.239133,1500,0.9971590909090909
117,315.216607,541,1.0
118,358.685085,426,1.0
119,342.511602,478,1.0
120,-24.142238,1500,0.9914772727272727
121,353.179605,442,1.0
122,340.146073,490,1.0
123,347.178014,465,1.0
124,273.081242,713,1.0
125,361.450791,416,1.0
126,-25.088519,1500,0.9971590909090909
127,-25.059407,1500,0.9971590909090909
128,360.461751,422,1.0
129,355.461751,438,1.0
130,-25.230118,1500,0.9971590909090909
131,309.701692,585,1.0
132,348.498167,454,1.0
133,347.904177,462,1.0
134,344.598697,463,1.0
135,-24.306197,1500,0.9971590909090909
136,303.391207,565,1.0
137,-26.588575,1500,0.9943181818181818
138,-26.65428,1500,0.9943181818181818
139,354.120617,440,1.0
140,332.885848,511,1.0
141,343.014607,477,1.0
142,365.629224,401,1.0
143,-21.820439,1500,0.9971590909090909
144,293.178302,638,1.0
145,-25.058402,1500,0.9971590909090909
146,345.010895,470,1.0
147,294.869575,640,1.0
148,347.821324,462,1.0
149,364.240714,406,1.0
150,341.4139,482,1.0
151,358.974832,426,1.0
152,355.87165,429,1.0
153,353.388798,445,1.0
154,347.837941,464,1.0
155,357.572357,428,1.0
156,360.253973,421,1.0
157,338.633345,492,1.0
158,355.69799,435,1.0
159,-24.956104,1500,0.9971590909090909
160,-25.510849,1500,0.9971590909090909
161,-25.59052,1500,0.9971590909090909
162,316.14878,569,1.0
163,355.668822,433,1.0
164,362.336648,408,1.0
165,359.674655,421,1.0
166,359.140714,421,1.0
167,-24.253806,1500,0.9971590909090909
168,355.073595,435,1.0
169,87.383333,1331,1.0
170,-25.234658,1500,0.9971590909090909
171,333.044482,509,1.0
172,333.489914,508,1.0
173,352.480135,447,1.0
174,345.204,464,1.0
175,-26.75976,1500,0.9971590909090909
176,353.265109,444,1.0
177,-27.347618,1500,0.9971590909090909
178,356.869706,433,1.0
179,358.574479,427,1.0
180,272.80493,710,1.0
