episode,reward,length,coverage
0,121.6,1000,0.9971590909090909
1,118.2,1000,0.9914772727272727
2,325.4,530,1.0
3,85.0,1000,0.9289772727272727
4,112.6,1000,0.9801136363636364
5,121.2,1000,0.9971590909090909
6,118.8,1000,0.9857954545454546
7,115.2,1000,0.9971590909090909
8,115.8,1000,0.9943181818181818
9,118.0,1000,0.9943181818181818
10,328.2,520,1.0
11,116.3,1000,0.9829545454545454
12,117.2,1000,0.9801136363636364
13,327.4,516,1.0
14,121.6,1000,0.9914772727272727
15,63.2,1000,0.8948863636363636
16,307.4,581,1.0
17,117.0,1000,0.9971590909090909
18,123.9,1000,0.9971590909090909
19,125.1,1000,0.9971590909090909
20,123.8,1000,0.9971590909090909
21,111.4,1000,0.9971590909090909
22,117.2,1000,0.9857954545454546
23,306.2,588,1.0
24,99.7,1000,0.9886363636363636
25,122.7,1000,0.9971590909090909
26,116.5,1000,0.9829545454545454
27,85.1,1000,0.9375
28,77.9,1000,0.9971590909090909
29,117.2,1000,0.9971590909090909
30,113.9,1000,0.9744318181818182
31,112.6,1000,0.9801136363636364
32,108.6,1000,0.96875
33,190.9,979,1.0
34,108.6,1000,0.9971590909090909
35,119.3,1000,0.9914772727272727
36,240.6,798,1.0
37,249.1,751,1.0
38,119.9,1000,0.9971590909090909
39,-251.8,1000,0.32670454545454547
40,278.4,692,1.0
41,67.7,1000,0.875
42,104.0,1000,0.9886363636363636
43,118.4,1000,0.9971590909090909
44,123.4,1000,0.9971590909090909
45,108.5,1000,0.9659090909090909
46,122.4,1000,0.9971590909090909
47,267.1,724,1.0
48,161.1,985,1.0
49,120.6,1000,0.9886363636363636
50,117.8,1000,0.9971590909090909
51,218.0,886,1.0
52,117.4,1000,0.9943181818181818
53,61.2,1000,0.875
54,116.3,1000,0.9971590909090909
55,125.0,1000,0.9971590909090909
56,300.1,617,1.0
57,105.7,1000,0.9857954545454546
58,293.3,639,1.0
59,122.6,1000,0.9943181818181818
60,122.6,1000,0.9943181818181818
61,91.8,1000,0.9857954545454546
62,276.3,683,1.0
63,93.8,1000,0.9318181818181818
64,190.0,978,1.0
65,122.0,1000,0.9971590909090909
66,121.4,1000,0.9943181818181818
67,291.3,631,1.0
68,122.8,1000,0.9971590909090909
69,235.7,824,1.0
70,123.8,1000,0.9971590909090909
71,123.1,1000,0.9971590909090909
72,114.5,1000,0.9914772727272727
73,80.6,1000,0.90625
74,122.4,1000,0.9971590909090909
75,265.3,732,1.0
76,120.5,1000,0.9943181818181818
77,49.3,1000,0.8607954545454546
78,120.9,1000,0.9914772727272727
79,-62.0,1000,0.7414772727272727
80,117.5,1000,0.9857954545454546
81,109.5,1000,0.9744318181818182
82,122.5,1000,0.9943181818181818
83,122.0,1000,0.9971590909090909
84,109.8,1000,0.9886363636363636
85,304.3,608,1.0
86,107.1,1000,0.9914772727272727
87,-156.9,1000,0.5340909090909091
88,124.0,1000,0.9971590909090909
89,121.3,1000,0.9971590909090909
90,121.5,1000,0.9943181818181818
91,119.5,1000,0.9886363636363636
92,122.6,1000,0.9971590909090909
93,122.3,1000,0.9943181818181818
94,298.5,581,1.0
95,247.0,765,1.0
96,92.0,1000,0.9403409090909091
97,94.2,1000,0.9744318181818182
98,114.9,1000,0.9801136363636364
99,115.6,1000,0.9914772727272727
100,218.0,892,1.0
101,118.4,1000,0.9914772727272727
102,122.7,1000,0.9971590909090909
103,295.6,621,1.0
104,287.3,638,1.0
105,111.4,1000,0.9971590909090909
106,107.1,1000,0.9829545454545454
107,334.0,501,1.0
108,122.0,1000,0.9971590909090909
109,120.2,1000,0.9971590909090909
110,110.5,1000,0.9886363636363636
111,-107.5,1000,0.6420454545454546
112,90.4,1000,0.9232954545454546
113,117.0,1000,0.9857954545454546
114,119.0,1000,0.9857954545454546
115,118.5,1000,0.9857954545454546
116,345.2,462,1.0
117,104.6,1000,0.9602272727272727
118,113.5,1000,0.9801136363636364
119,119.4,1000,0.9943181818181818
120,100.8,1000,0.9488636363636364
121,123.4,1000,0.9971590909090909
122,187.2,992,1.0
123,117.6,1000,0.9971590909090909
124,110.2,1000,0.9744318181818182
125,225.0,849,1.0
126,118.4,1000,0.9857954545454546
127,113.0,1000,0.9772727272727273
128,119.8,1000,0.9943181818181818
129,285.8,662,1.0
130,122.0,1000,0.9943181818181818
131,120.8,1000,0.9943181818181818
132,117.4,1000,0.9914772727272727
133,102.8,1000,0.9801136363636364
134,105.1,1000,0.96875
135,120.7,1000,0.9971590909090909
136,112.6,1000,0.9772727272727273
137,107.6,1000,0.9772727272727273
138,106.7,1000,0.9630681818181818
139,120.2,1000,0.9914772727272727
140,104.1,1000,0.9573863636363636
141,272.2,704,1.0
142,122.7,1000,0.9971590909090909
143,120.8,1000,0.9971590909090909
144,186.8,989,1.0
145,108.3,1000,0.9829545454545454
146,193.8,947,1.0
147,110.4,1000,0.9971590909090909
148,307.4,585,1.0
149,97.6,1000,0.9375
150,342.4,478,1.0
151,112.0,1000,0.9715909090909091
152,107.5,1000,0.9602272727272727
153,124.3,1000,0.9971590909090909
154,238.5,819,1.0
155,117.4,1000,0.9857954545454546
156,-302.5,1000,0.2159090909090909
157,102.4,1000,0.9971590909090909
158,238.2,823,1.0
159,118.1,1000,0.9886363636363636
160,119.6,1000,0.9971590909090909
161,221.8,843,1.0
162,94.3,1000,0.9318181818181818
163,108.1,1000,0.9971590909090909
164,274.1,699,1.0
165,113.2,1000,0.9744318181818182
166,257.6,760,1.0
167,118.3,1000,0.9971590909090909
168,113.2,1000,0.9744318181818182
169,303.4,601,1.0
170,206.6,854,1.0
171,297.3,616,1.0
172,93.6,1000,0.9318181818181818
173,108.3,1000,0.9772727272727273
174,115.4,1000,0.9857954545454546
175,87.0,1000,0.9346590909090909
176,90.5,1000,0.9261363636363636
177,62.7,1000,0.8892045454545454
178,100.1,1000,0.9488636363636364
179,329.2,517,1.0
180,-58.1,1000,0.75
181,118.5,1000,0.9943181818181818
182,121.8,1000,0.9914772727272727
183,120.2,1000,0.9971590909090909
184,113.5,1000,0.9801136363636364
185,102.8,1000,0.9517045454545454
186,116.6,1000,0.9857954545454546
187,99.6,1000,0.9488636363636364
188,100.7,1000,0.9943181818181818
189,97.7,1000,0.9403409090909091
190,121.4,1000,0.9943181818181818
191,105.2,1000,0.9914772727272727
192,123.9,1000,0.9971590909090909
193,113.6,1000,0.9801136363636364
194,123.1,1000,0.9971590909090909
195,117.7,1000,0.9857954545454546
196,103.2,1000,0.9659090909090909
197,-64.6,1000,0.7357954545454546
198,116.1,1000,0.9943181818181818
199,115.0,1000,0.9914772727272727
200,105.6,1000,0.9602272727272727
201,110.9,1000,0.9886363636363636
202,117.2,1000,0.9857954545454546
203,122.9,1000,0.9943181818181818
204,97.8,1000,0.9886363636363636
205,118.5,1000,0.9971590909090909
206,112.1,1000,0.9857954545454546
207,108.7,1000,0.9772727272727273
208,94.8,1000,0.9573863636363636
209,97.2,1000,0.9801136363636364
210,341.3,466,1.0
211,123.1,1000,0.9971590909090909
212,122.3,1000,0.9971590909090909
213,111.9,1000,0.9715909090909091
214,91.2,1000,0.9346590909090909
215,114.4,1000,0.9914772727272727
216,122.0,1000,0.9914772727272727
217,120.7,1000,0.9971590909090909
218,115.3,1000,0.9801136363636364
219,119.6,1000,0.9943181818181818
220,38.1,1000,0.9346590909090909
221,95.2,1000,0.9403409090909091
222,112.4,1000,0.9772727272727273
223,111.7,1000,0.9659090909090909
224,69.4,1000,0.8863636363636364
225,122.0,1000,0.9943181818181818
