episode,reward,length,coverage
0,-77.8,200,0.8636363636363636
1,-74.8,200,0.8636363636363636
2,-41.9,168,1.0
3,-74.0,200,0.9545454545454546
4,-23.3,129,1.0
5,-75.0,200,0.8636363636363636
6,-25.3,135,1.0
7,-74.5,200,0.8181818181818182
8,-70.2,200,0.9545454545454546
9,-79.1,200,0.9090909090909091
10,-69.4,200,0.9545454545454546
11,-9.5,104,1.0
12,-36.9,168,1.0
13,-78.0,200,0.8636363636363636
14,-82.4,200,0.6818181818181818
15,-36.3,148,1.0
16,-76.5,200,0.8181818181818182
17,-73.9,200,0.9090909090909091
18,-76.6,200,0.7727272727272727
19,-70.9,200,0.9090909090909091
20,-73.1,200,0.9090909090909091
21,-70.4,200,0.9545454545454546
22,-74.8,200,0.9545454545454546
23,-69.6,200,0.9545454545454546
24,-41.7,173,1.0
25,-50.3,186,1.0
26,-78.6,200,0.8636363636363636
27,-76.2,200,0.9545454545454546
28,-47.1,191,1.0
29,-72.0,200,0.8636363636363636
30,-43.5,174,1.0
31,-74.8,200,0.8636363636363636
32,-77.0,200,0.9545454545454546
33,-39.7,171,1.0
34,-20.1,122,1.0
35,-76.8,200,0.8636363636363636
36,-74.9,200,0.8181818181818182
37,-14.5,114,1.0
38,-68.2,200,0.9545454545454546
39,-71.6,200,0.9545454545454546
40,-38.1,173,1.0
41,-72.2,200,0.9545454545454546
42,-46.5,183,1.0
43,-37.5,171,1.0
44,-17.1,124,1.0
45,-70.7,200,0.9090909090909091
46,-77.0,200,0.9545454545454546
47,-75.2,200,0.9545454545454546
48,-40.5,168,1.0
49,-11.1,112,1.0
50,-79.7,200,0.9090909090909091
51,-67.8,200,0.9545454545454546
52,-76.1,200,0.8181818181818182
53,-78.3,200,0.7272727272727273
54,-74.8,200,0.9545454545454546
55,-69.8,200,0.9545454545454546
56,-80.8,200,0.7727272727272727
57,-51.9,187,1.0
58,-79.5,200,0.8181818181818182
59,-79.1,200,0.8181818181818182
60,-77.9,200,0.8181818181818182
61,-9.3,101,1.0
62,-53.3,183,1.0
63,-74.8,200,0.8636363636363636
64,-72.9,200,0.9090909090909091
65,-74.8,200,0.9545454545454546
66,-30.1,145,1.0
67,-78.0,200,0.8636363636363636
68,-1.9,90,1.0
69,-33.3,155,1.0
70,-53.7,188,1.0
71,-78.2,200,0.7727272727272727
72,-77.2,200,0.8636363636363636
73,-82.7,200,0.8181818181818182
74,-71.0,200,0.9545454545454546
75,-22.5,127,1.0
76,-75.2,200,0.9545454545454546
77,-8.1,95,1.0
78,-76.0,200,0.9545454545454546
79,-25.3,141,1.0
80,-23.1,132,1.0
81,-46.1,179,1.0
82,-75.6,200,0.9545454545454546
83,-81.5,200,0.9090909090909091
84,-75.7,200,0.8181818181818182
85,-75.2,200,0.9545454545454546
86,-22.5,128,1.0
87,-76.7,200,0.8181818181818182
88,-75.6,200,0.8636363636363636
89,-75.1,200,0.9090909090909091
90,-19.5,126,1.0
91,-38.3,159,1.0
92,-48.1,176,1.0
93,-70.2,200,0.9545454545454546
94,-71.6,200,0.9545454545454546
95,-78.6,200,0.7727272727272727
96,-47.3,174,1.0
97,-72.2,200,0.9545454545454546
98,-70.2,200,0.9545454545454546
99,-73.1,200,0.9090909090909091
100,-3.5,95,1.0
101,-0.7,87,1.0
102,-15.7,114,1.0
103,-78.9,200,0.9090909090909091
104,-4.1,88,1.0
105,-73.2,200,0.9545454545454546
106,-74.0,200,0.9545454545454546
107,-47.3,178,1.0
108,-46.5,173,1.0
109,-48.9,183,1.0
110,-31.7,143,1.0
111,-73.6,200,0.9545454545454546
112,0.9,77,1.0
113,-37.1,154,1.0
114,-96.6,200,0.3181818181818182
115,-125.0,200,0.045454545454545456
116,-73.9,200,0.9090909090909091
117,-10.1,105,1.0
118,-50.1,174,1.0
119,-30.3,149,1.0
120,-72.8,200,0.8636363636363636
121,-76.2,200,0.9545454545454546
122,-76.5,200,0.8181818181818182
123,-32.1,146,1.0
124,-33.1,150,1.0
125,-54.3,191,1.0
126,-26.3,130,1.0
127,-26.7,139,1.0
128,-25.5,132,1.0
129,-74.4,200,0.9545454545454546
130,-19.7,119,1.0
131,-71.4,200,0.9545454545454546
132,-47.1,181,1.0
133,-16.1,113,1.0
134,-70.6,200,0.9545454545454546
135,-50.7,181,1.0
136,-76.0,200,0.8636363636363636
137,-73.6,200,0.9545454545454546
138,-74.3,200,0.9090909090909091
139,-7.3,98,1.0
140,-77.4,200,0.9545454545454546
141,-73.0,200,0.9545454545454546
142,-72.7,200,0.9090909090909091
143,-77.1,200,0.9090909090909091
144,-13.3,113,1.0
145,-35.1,150,1.0
146,-33.1,143,1.0
147,2.5,78,1.0
148,-40.5,171,1.0
149,-13.9,113,1.0
150,-6.9,94,1.0
151,-9.1,106,1.0
152,-22.7,126,1.0
153,-44.1,174,1.0
154,-80.1,200,0.9090909090909091
155,-13.1,108,1.0
156,-77.1,200,0.8181818181818182
157,-74.5,200,0.9090909090909091
158,-81.2,200,0.8636363636363636
159,-75.3,200,0.9090909090909091
160,1.3,78,1.0
161,-87.6,200,0.8636363636363636
162,-79.1,200,0.9090909090909091
163,-72.4,200,0.9545454545454546
164,-73.9,200,0.9090909090909091
165,-78.5,200,0.8181818181818182
166,-24.7,121,1.0
167,-70.4,200,0.9545454545454546
