episode,reward,length,coverage
0,-72.0,200,0.9545454545454546
1,-69.7,200,0.9090909090909091
2,-73.0,200,0.9545454545454546
3,-71.8,200,0.9545454545454546
4,-4.5,93,1.0
5,-84.5,200,0.6363636363636364
6,-72.9,200,0.8181818181818182
7,-72.4,200,0.9545454545454546
8,-76.8,200,0.7727272727272727
9,-47.1,178,1.0
10,-74.2,200,0.9545454545454546
11,-71.8,200,0.9545454545454546
12,-66.8,200,0.9545454545454546
13,-11.3,106,1.0
14,-47.3,183,1.0
15,-71.1,200,0.9090909090909091
16,-11.7,105,1.0
17,-72.2,200,0.8636363636363636
18,-71.2,200,0.8636363636363636
19,-69.0,200,0.9545454545454546
20,-24.1,135,1.0
21,-69.6,200,0.9545454545454546
22,-69.3,200,0.9090909090909091
23,-71.6,200,0.9545454545454546
24,-78.7,200,0.7272727272727273
25,-69.8,200,0.9545454545454546
26,-73.2,200,0.9545454545454546
27,-46.1,189,1.0
28,-77.0,200,0.9545454545454546
29,-46.7,176,1.0
30,-75.7,200,0.8181818181818182
31,-47.5,184,1.0
32,-56.1,197,1.0
33,-47.9,183,1.0
34,-81.1,200,0.8181818181818182
35,-72.2,200,0.8636363636363636
36,-70.9,200,0.9090909090909091
37,-29.1,146,1.0
38,-72.8,200,0.9545454545454546
39,-67.0,200,0.9545454545454546
40,-73.0,200,0.8636363636363636
41,-76.0,200,0.9545454545454546
42,-71.1,200,0.9090909090909091
43,-12.5,107,1.0
44,-69.8,200,0.9545454545454546
45,-81.5,200,0.8181818181818182
46,-79.9,200,0.6363636363636364
47,-43.5,175,1.0
48,-73.6,200,0.9545454545454546
49,-70.4,200,0.9545454545454546
50,-67.4,200,0.9545454545454546
51,-43.3,183,1.0
52,-13.7,113,1.0
53,-72.0,200,0.9545454545454546
54,-23.7,135,1.0
55,-72.6,200,0.9545454545454546
56,-72.4,200,0.9545454545454546
57,-69.8,200,0.9545454545454546
58,-45.9,180,1.0
59,-45.9,175,1.0
60,-73.3,200,0.9090909090909091
61,-12.7,107,1.0
62,0.5,85,1.0
63,-20.7,129,1.0
64,-40.9,165,1.0
65,-79.1,200,0.8181818181818182
66,-51.7,187,1.0
67,-1.1,84,1.0
68,-6.5,94,1.0
69,-35.3,165,1.0
70,-46.9,184,1.0
71,-35.3,161,1.0
72,-68.3,200,0.9090909090909091
73,-15.1,112,1.0
74,-70.8,200,0.9545454545454546
75,-27.1,143,1.0
76,-68.0,200,0.9545454545454546
77,-69.9,200,0.9090909090909091
78,-37.7,166,1.0
79,-71.4,200,0.8636363636363636
80,-68.2,200,0.9545454545454546
81,-79.7,200,0.8181818181818182
82,-50.9,195,1.0
83,-45.5,177,1.0
84,-73.4,200,0.8636363636363636
85,-4.3,92,1.0
86,6.5,68,1.0
87,-21.3,123,1.0
88,-55.9,199,1.0
89,-29.9,146,1.0
90,-74.4,200,0.8636363636363636
91,-41.1,173,1.0
92,-42.9,173,1.0
93,-36.1,154,1.0
94,-52.1,190,1.0
95,2.5,79,1.0
96,-20.3,124,1.0
97,-73.4,200,0.9545454545454546
98,-73.1,200,0.9090909090909091
99,-22.9,131,1.0
100,-73.9,200,0.9090909090909091
101,-9.7,103,1.0
102,12.9,54,1.0
103,-23.1,128,1.0
104,-42.5,174,1.0
105,-72.4,200,0.9545454545454546
106,-15.3,120,1.0
107,-76.7,200,0.8181818181818182
108,-68.6,200,0.9545454545454546
109,-15.3,112,1.0
110,-74.9,200,0.9090909090909091
111,-24.9,139,1.0
112,-30.9,149,1.0
113,-76.5,200,0.9090909090909091
114,-70.8,200,0.9545454545454546
115,-52.1,194,1.0
116,-73.1,200,0.9090909090909091
117,-48.1,184,1.0
118,3.3,74,1.0
119,-75.2,200,0.8636363636363636
120,-71.0,200,0.9545454545454546
121,-76.0,200,0.8636363636363636
122,-11.1,111,1.0
123,-41.3,167,1.0
124,-73.0,200,0.9545454545454546
125,-38.9,162,1.0
126,-14.3,118,1.0
127,-73.1,200,0.9090909090909091
128,-71.2,200,0.9545454545454546
129,-49.5,197,1.0
130,-2.7,87,1.0
131,-25.1,136,1.0
132,-2.1,86,1.0
133,-76.0,200,0.9545454545454546
134,-72.2,200,0.9545454545454546
135,-74.6,200,0.9545454545454546
136,-20.5,134,1.0
137,-57.5,200,1.0
138,6.5,67,1.0
139,-52.7,197,1.0
140,-46.3,187,1.0
141,-24.1,135,1.0
142,-29.3,144,1.0
143,-39.1,163,1.0
144,-27.9,146,1.0
145,-73.2,200,0.8636363636363636
146,15.5,53,1.0
147,-40.7,171,1.0
148,-3.7,93,1.0
149,-46.7,173,1.0
150,-21.1,128,1.0
151,4.5,70,1.0
152,-69.2,200,0.9545454545454546
153,-39.5,165,1.0
154,-75.0,200,0.9545454545454546
155,-73.6,200,0.9545454545454546
156,-24.5,125,1.0
157,-42.7,173,1.0
158,-10.3,101,1.0
159,-18.7,123,1.0
160,-5.9,95,1.0
161,-75.2,200,0.9545454545454546
162,-28.3,140,1.0
163,-77.7,200,0.7272727272727273
164,-70.6,200,0.9545454545454546
165,0.9,83,1.0
166,-74.1,200,0.9090909090909091
167,-37.9,165,1.0
168,-72.6,200,0.8636363636363636
169,-16.7,122,1.0
170,-30.9,140,1.0
171,-44.5,172,1.0
172,-21.1,127,1.0
173,-71.9,200,0.9090909090909091
174,5.9,69,1.0
175,-73.9,200,0.9090909090909091
176,-32.9,155,1.0
177,-25.9,134,1.0
178,-71.4,200,0.9545454545454546
179,-15.5,112,1.0
180,-68.8,200,0.9545454545454546
181,-33.1,153,1.0
182,-16.9,121,1.0
183,-44.5,168,1.0
184,-25.3,143,1.0
185,-75.4,200,0.9545454545454546
186,-3.3,89,1.0
187,-77.6,200,0.9545454545454546
188,-69.0,200,0.9545454545454546
189,-72.2,200,0.9545454545454546
190,-71.2,200,0.8636363636363636
191,-33.7,155,1.0
192,-10.3,110,1.0
193,-32.9,146,1.0
194,-52.1,193,1.0
195,-15.7,119,1.0
196,-7.3,103,1.0
197,-70.9,200,0.9090909090909091
198,4.3,72,1.0
199,-39.1,169,1.0
200,-38.3,166,1.0
201,-8.9,100,1.0
202,-17.3,120,1.0
203,-6.3,98,1.0
204,-12.9,106,1.0
205,-6.1,94,1.0
206,7.3,65,1.0
207,-10.9,105,1.0
208,-45.3,172,1.0
209,-54.1,200,1.0
210,-22.1,128,1.0
211,-21.7,127,1.0
